央视高清,#genre#
辽宁卫视,http://ott.mobaibox.com/PLTV/3/224/3221227485/index.m3u8
东南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227553/index.m3u8
四川卫视,http://ott.mobaibox.com/PLTV/3/224/3221228171/index.m3u8
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228169/index.m3u8
贵州卫视,http://ott.mobaibox.com/PLTV/3/224/3221228136/index.m3u8
海南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8
厦门卫视,http://ott.mobaibox.com/PLTV/3/224/3221226996/index.m3u8
河南卫视,http://ott.mobaibox.com/PLTV/3/224/3221225815/index.m3u8
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221225840/index.m3u8
山西卫视,http://ott.mobaibox.com/PLTV/3/224/3221225786/index.m3u8
陕西卫视,http://ott.mobaibox.com/PLTV/3/224/3221227022/index.m3u8
宁夏卫视,http://ott.mobaibox.com/PLTV/3/224/3221225842/index.m3u8
甘肃卫视,http://ott.mobaibox.com/PLTV/3/224/3221225846/index.m3u8
内蒙古卫视,http://ott.mobaibox.com/PLTV/3/224/3221225836/index.m3u8
青海卫视,http://ott.mobaibox.com/PLTV/3/224/3221225783/index.m3u8
南方卫视,http://ott.mobaibox.com/PLTV/3/224/3221227005/index.m3u8
西藏卫视,http://ott.mobaibox.com/PLTV/3/224/3221226376/index.m3u8
康巴卫视,http://ott.mobaibox.com/PLTV/3/224/3221227008/index.m3u8
安多卫视,http://ott.mobaibox.com/PLTV/3/224/3221226999/index.m3u8
新疆卫视,http://ott.mobaibox.com/PLTV/3/224/3221225844/index.m3u8
兵团卫视,http://ott.mobaibox.com/PLTV/3/224/3221227025/index.m3u8
延边卫视,http://ott.mobaibox.com/PLTV/3/224/3221227002/index.m3u8
农林卫视,http://ott.mobaibox.com/PLTV/3/224/3221227015/index.m3u8
哈哈炫动,http://ott.mobaibox.com/PLTV/3/224/3221227586/index.m3u8
金鹰卡通,http://ott.mobaibox.com/PLTV/3/224/3221227630/index.m3u8
优漫卡通,http://ott.mobaibox.com/PLTV/3/224/3221227577/index.m3u8
卡酷少儿,http://ott.mobaibox.com/PLTV/3/224/3221227566/index.m3u8
山东教育卫视,http://ott.mobaibox.com/PLTV/3/224/3221227019/index.m3u8
地方频道,#genre#
江苏城市,http://ott.mobaibox.com/PLTV/3/224/3221225929/index.m3u8#http://web.7u.org:9000/rtp/239.49.8.107:8000
江苏综艺,http://ott.mobaibox.com/PLTV/3/224/3221225931/index.m3u8#http://web.7u.org:9000/rtp/239.49.9.36:6000
江苏影视,http://ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8#http://web.7u.org:9000/rtp/239.49.8.118:8000
江苏新闻,http://ott.mobaibox.com/PLTV/3/224/3221225925/index.m3u8#http://web.7u.org:9000/rtp/239.49.8.120:8000
江苏体育休闲,http://ott.mobaibox.com/PLTV/3/224/3221225935/index.m3u8#http://web.7u.org:9000/rtp/239.49.8.117:8000
江苏教育,http://ott.mobaibox.com/PLTV/3/224/3221225923/index.m3u8#http://web.7u.org:9000/rtp/239.49.8.122:8000
南京新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8
南京十八,http://ott.mobaibox.com/PLTV/3/224/3221227178/index.m3u8
南京教科,http://ott.mobaibox.com/PLTV/3/224/3221227194/index.m3u8
南京影视,http://ott.mobaibox.com/PLTV/3/224/3221227719/index.m3u8
南京少儿,http://ott.mobaibox.com/PLTV/3/224/3221227733/index.m3u8
南京生活,http://ott.mobaibox.com/PLTV/3/224/3221227786/index.m3u8
镇江新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221228246/index.m3u8
镇江民生频道,http://ott.mobaibox.com/PLTV/3/224/3221227325/index.m3u8
镇江资讯频道,http://ott.mobaibox.com/PLTV/3/224/3221228208/index.m3u8
常州新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221227752/index.m3u8#http://ott.mobaibox.com/PLTV/3/224/3221227899/index.m3u8
常州都市频道,http://ott.mobaibox.com/PLTV/3/224/3221227755/index.m3u8#http://ott.mobaibox.com/PLTV/3/224/3221227955/index.m3u8
常州生活频道,http://ott.mobaibox.com/PLTV/3/224/3221227816/index.m3u8#http://ott.mobaibox.com/PLTV/3/224/3221227902/index.m3u8
常州公共频道,http://ott.mobaibox.com/PLTV/3/224/3221227772/index.m3u8#http://ott.mobaibox.com/PLTV/3/224/3221227905/index.m3u8
苏州新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221228103/index.m3u8
扬州新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221228117/index.m3u8
扬州城市频道,http://ott.mobaibox.com/PLTV/3/224/3221228205/index.m3u8
扬州生活频道,http://ott.mobaibox.com/PLTV/3/224/3221227867/index.m3u8
泰州新闻综合频道,http://ott.mobaibox.com/PLTV/3/224/3221228209/index.m3u8
泰州经济生活频道,http://ott.mobaibox.com/PLTV/3/224/3221228212/index.m3u8
泰州影视娱乐频道,http://ott.mobaibox.com/PLTV/3/224/3221228100/index.m3u8
徐州新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221225945/index.m3u8
徐州经济生活,http://ott.mobaibox.com/PLTV/3/224/3221225947/index.m3u8
徐州文艺影视,http://ott.mobaibox.com/PLTV/3/224/3221225949/index.m3u8
徐州公共频道,http://ott.mobaibox.com/PLTV/3/224/3221225951/index.m3u8
盐城1,http://ott.mobaibox.com/PLTV/3/224/3221228435/index.m3u8
盐城2,http://ott.mobaibox.com/PLTV/3/224/3221228433/index.m3u8
盐城3,http://ott.mobaibox.com/PLTV/3/224/3221228436/index.m3u8
连云港新闻,http://ott.mobaibox.com/PLTV/3/224/3221227758/index.m3u8
连云港公共,http://ott.mobaibox.com/PLTV/3/224/3221228317/index.m3u8
宿迁综合频道,http://ott.mobaibox.com/PLTV/3/224/3221226944/index.m3u8
宿迁公共频道,http://ott.mobaibox.com/PLTV/3/224/3221226939/index.m3u8
淮安新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
沛县新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221227678/index.m3u8
沛县经济生活,http://ott.mobaibox.com/PLTV/3/224/3221227611/index.m3u8
沛县文艺影视,http://ott.mobaibox.com/PLTV/3/224/3221227681/index.m3u8
睢宁综合,http://ott.mobaibox.com/PLTV/3/224/3221227706/index.m3u8
睢宁资讯,http://ott.mobaibox.com/PLTV/3/224/3221227712/index.m3u8
睢宁生活,http://ott.mobaibox.com/PLTV/3/224/3221227701/index.m3u8
睢宁三农,http://ott.mobaibox.com/PLTV/3/224/3221227709/index.m3u8
邳州综合频道,http://ott.mobaibox.com/PLTV/3/224/3221227576/index.m3u8
邳州综艺频道,http://ott.mobaibox.com/PLTV/3/224/3221227573/index.m3u8
宝应新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221228007/index.m3u8
宝应生活频道,http://ott.mobaibox.com/PLTV/3/224/3221228039/index.m3u8
新沂1,http://ott.mobaibox.com/PLTV/3/224/3221227289/index.m3u8
新沂2,http://ott.mobaibox.com/PLTV/3/224/3221227311/index.m3u8
铜山1,http://ott.mobaibox.com/PLTV/3/224/3221228152/index.m3u8
铜山2,http://ott.mobaibox.com/PLTV/3/224/3221228081/index.m3u8
泗洪综合,http://ott.mobaibox.com/PLTV/3/224/3221228521/index.m3u8
赣榆,http://ott.mobaibox.com/PLTV/3/224/3221227503/index.m3u8
崇川,http://ott.mobaibox.com/PLTV/3/224/3221228533/index.m3u8
东海新闻频道,http://ott.mobaibox.com/PLTV/3/224/3221226392/index.m3u8
仪征电视台,http://ott.mobaibox.com/PLTV/3/224/3221227702/index.m3u8
上海文广,#genre#
上海新闻,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000011000031110&livemode=1&stbId=3&channel-id=bestzb
上海都市,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000018926&livemode=1&stbId=3&channel-id=bestzb
东方影视,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000032212&livemode=1&stbId=3&channel-id=bestzb
上海外语,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000030951&livemode=1&stbId=3&channel-id=bestzb
五星体育,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000017540&livemode=1&stbId=3&channel-id=bestzb
劲爆体育,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000029972&livemode=1&stbId=3&channel-id=bestzb
魅力足球,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000011000031207&livemode=1&stbId=3&channel-id=bestzb
第一财经,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000027146&livemode=1&stbId=3&channel-id=bestzb
东方财经,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000007000010003&livemode=1&stbId=3&channel-id=bestzb
欢笑剧场,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000009455&livemode=1&stbId=3&channel-id=bestzb
都市剧场,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000004412&livemode=1&stbId=3&channel-id=bestzb
动漫秀场,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000023636&livemode=1&stbId=3&channel-id=bestzb
哈哈炫动,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000011000031123&livemode=1&stbId=3&channel-id=bestzb
纪实人文,http://ott.mobaibox.com/PLTV/3/224/3221227635/index.m3u8
乐游,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000011000031112&livemode=1&stbId=3&channel-id=bestzb
法治天地,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=9001547084732463424&livemode=1&stbId=3&channel-id=bestzb
生活时尚,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000019634&livemode=1&stbId=3&channel-id=bestzb
七彩戏剧,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000011000031116&livemode=1&stbId=3&channel-id=bestzb
金色学堂,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000010000026105&livemode=1&stbId=3&channel-id=bestzb
游戏风云,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?Contentid=5000000002000027005&livemode=1&stbId=3&channel-id=bestzb
新视觉,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xsjhd8m/8000000/d1.m3u8
上海教育,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/setvhd/8000000/d1.m3u8
戏曲精选,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xqjx8m/8000000/d1.m3u8
健康养生,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/jkys8m/8000000/d1.m3u8
全球大片,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/qqdp8m/8000000/d1.m3u8
华语影院,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/hyyy8m/8000000/d1.m3u8
宝宝动画,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/bbdh8m/8000000/d1.m3u8
星光影院,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/xgyy8m/8000000/d1.m3u8
热门剧场,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/rmjc8m/8000000/d1.m3u8
热门综艺,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/rmzy8m/8000000/d1.m3u8
电竞天堂,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/djtt8m/8000000/d1.m3u8
百变课堂,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/bbkt8m/8000000/d1.m3u8
看天下精选,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/ktxjx8m/8000000/d1.m3u8
谍战剧场,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/dzjc8m/8000000/d1.m3u8
青春动漫,http://123.184.27.215/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/qcdm8m/8000000/d1.m3u8
数字频道,#genre#
CHC高清电影,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226462/index.m3u8
CHC动作电影,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226465/index.m3u8
CCTV电视指南,http://ott.mobaibox.com/PLTV/4/224/3221228689/index.m3u8
CCTV文化精品,http://ott.mobaibox.com/PLTV/4/224/3221228677/index.m3u8
CCTV高尔夫网球,http://ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
CCTV风云足球,http://ott.mobaibox.com/PLTV/4/224/3221228668/index.m3u8
CCTV央视台球,http://ott.mobaibox.com/PLTV/4/224/3221228683/index.m3u8
CCTV第一剧场,http://ott.mobaibox.com/PLTV/4/224/3221228659/index.m3u8
CCTV风云剧场,http://ott.mobaibox.com/PLTV/4/224/3221228662/index.m3u8
CCTV怀旧剧场,http://ott.mobaibox.com/PLTV/4/224/3221228671/index.m3u8
CCTV世界地理,http://ott.mobaibox.com/PLTV/4/224/3221228680/index.m3u8
CCTV风云音乐,http://ott.mobaibox.com/PLTV/4/224/3221228665/index.m3u8
CCTV兵器科技,http://ott.mobaibox.com/PLTV/4/224/3221228686/index.m3u8
CCTV女性时尚,http://ott.mobaibox.com/PLTV/4/224/3221228674/index.m3u8
CCTV发现之旅,http://ott.mobaibox.com/PLTV/3/224/3221227030/index.m3u8
CCTV老故事,http://ott.mobaibox.com/PLTV/3/224/3221227043/index.m3u8
CCTV中学生,http://ott.mobaibox.com/PLTV/3/224/3221228704/index.m3u8
纯享4K,http://ott.mobaibox.com/PLTV/3/224/3221227506/index.m3u8
纪实科教,http://ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8
家庭理财,http://ott.mobaibox.com/PLTV/3/224/3221227011/index.m3u8
篮球,http://ott.mobaibox.com/PLTV/3/224/3221227023/index.m3u8
奕坛春秋,http://ott.mobaibox.com/PLTV/3/224/3221227031/index.m3u8
置业频道,http://ott.mobaibox.com/PLTV/3/224/3221227037/index.m3u8
京视剧场,http://ott.mobaibox.com/PLTV/3/224/3221227040/index.m3u8
中华美食,http://ott.mobaibox.com/PLTV/3/224/3221227017/index.m3u8
茶频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金鹰纪实,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001699/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陶瓷频道,https://live.v1.mk/api/bestv.php?id=taocihd/8000000
NewTV轮播频道,#genre#
黑莓电影,http://ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
黑莓动画,http://ott.mobaibox.com/PLTV/3/224/3221225555/index.m3u8
哒啵赛事,http://ott.mobaibox.com/PLTV/3/224/3221225539/index.m3u8
农业致富,http://ott.mobaibox.com/PLTV/3/224/3221227588/index.m3u8
精品体育,http://ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品大剧,http://ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
精品纪录,http://ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
精品萌宠,http://ott.mobaibox.com/PLTV/3/224/3221228430/index.m3u8
金牌综艺,http://ott.mobaibox.com/PLTV/3/224/3221227541/index.m3u8
古装剧场,http://ott.mobaibox.com/PLTV/3/224/3221227542/index.m3u8
家庭剧场,http://ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
军旅剧场,http://ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
爱情喜剧,http://ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8
惊悚悬疑,http://ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8
军事评论,http://ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
潮妈辣婆,http://ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
中国功夫,http://ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
武搏世界,http://ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
炫舞未来,http://ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
怡伴健康,http://ott.mobaibox.com/PLTV/3/224/3221227612/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8#http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000008139/1.m3u8?Contentid=1000000001000008139&livemode=1&stbId=2&channel-id=ystenlive
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8#http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000012884/1.m3u8?Contentid=1000000001000012884&livemode=1&stbId=2&channel-id=ystenlive
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8#http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000009204/1.m3u8?Contentid=1000000001000009204&livemode=1&stbId=2&channel-id=ystenlive
超级综艺,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225714/index.m3u8#http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000025771/1.m3u8?Contentid=1000000001000025771&livemode=1&stbId=2&channel-id=ystenlive
联播频道,#genre#
江苏大众剧院,http://ott.mobaibox.com/PLTV/3/224/3221227512/index.m3u8
江苏第一院线,http://ott.mobaibox.com/PLTV/3/224/3221227579/index.m3u8
高分电影,http://223.110.255.157:6610/gitv/live1/GITV-JS-14/GITV-JS-14.m3u8
咪咕精彩足球,http://ott.mobaibox.com/PLTV/1/224/3221228129/index.m3u8
咪咕综合体育,http://ott.mobaibox.com/PLTV/1/224/3221228206/index.m3u8
体坛同期声,http://ott.mobaibox.com/PLTV/1/224/3221228713/index.m3u8
掼蛋频道,http://ott.mobaibox.com/PLTV/1/224/3221228586/index.m3u8
全民热练,http://ott.mobaibox.com/PLTV/1/224/3221228427/index.m3u8
百姓生活,http://ott.mobaibox.com/PLTV/3/224/3221228466/index.m3u8
亲宝玩具,http://ott.mobaibox.com/PLTV/1/224/3221228638/index.m3u8
二更,http://ott.mobaibox.com/PLTV/3/224/3221228441/index.m3u8
电视剧1,http://ott.mobaibox.com/PLTV/3/224/3221227539/index.m3u8
电视剧2,http://ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
电视剧3,http://ott.mobaibox.com/PLTV/1/224/3221228583/index.m3u8
德凯奥特曼,http://ott.mobaibox.com/PLTV/3/224/3221228456/index.m3u8
小猪佩奇,http://ott.mobaibox.com/PLTV/3/224/3221228460/index.m3u8
汪汪队立大功,http://ott.mobaibox.com/PLTV/3/224/3221228463/index.m3u8
熊出没,http://ott.mobaibox.com/PLTV/3/224/3221228536/index.m3u8
超级飞侠,http://ott.mobaibox.com/PLTV/3/224/3221228539/index.m3u8
庆余年,http://ott.mobaibox.com/PLTV/3/224/3221228465/index.m3u8
繁花,http://ott.mobaibox.com/PLTV/1/224/3221228710/index.m3u8
HUYA-电影频道,#genre#
电影_星爷,https://live.metshop.top/huya/11342412
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
电影_贺岁片,https://live.metshop.top/huya/11601986
电影_功夫片,https://live.metshop.top/huya/11352941
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_丧尸片,https://live.metshop.top/huya/21059578
电影_灾难片,https://live.metshop.top/huya/11602075
电影_谍战片,https://live.metshop.top/huya/21059587
电影_战争片,https://live.metshop.top/huya/21059574
电影_犯罪片,https://live.metshop.top/huya/11352974
电影_古装片,https://live.metshop.top/huya/11336590
电影_高分动作,https://live.metshop.top/huya/11352884
电影_动作电影,https://live.metshop.top/huya/11602077
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_不挤影院,https://live.metshop.top/huya/11352897
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_快意江湖,https://live.metshop.top/huya/11342435
电影_黑帮斗争,https://live.metshop.top/huya/11342419
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_许氏三杰,https://live.metshop.top/huya/11602033
电影_经典港片,https://live.metshop.top/huya/11352965
电影_镖行天下,https://live.metshop.top/huya/11352969
电影_高能反转,https://live.metshop.top/huya/11352887
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_死神来了,https://live.metshop.top/huya/11352903
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_怪兽系列,https://live.metshop.top/huya/21059554
剧集_老三国,https://live.metshop.top/huya/11602081
剧集_新三国,https://live.metshop.top/huya/11352944
剧集_新水浒,https://live.metshop.top/huya/11342384
剧集_纪晓岚,https://live.metshop.top/huya/11342396
剧集_庆余年,https://live.metshop.top/huya/11352960
剧集_雍正王朝,https://live.metshop.top/huya/11342439
